LapTimeCurrent,SpeedKmh,Throttle,Brake,Steering,Gear,Rpms,GlobalAccelerationG,LateralG,CarCoordX,CarCoordZ,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,BrakeTempFL,BrakeTempFR,BrakeTempRL,BrakeTempRR
49767,40.48,1.0,0.0,-0.0007,2,3322,0.7742,0.0229,-167.078,-34.85,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49788,41.05,1.0,0.0,-0.0005,2,3363,0.7717,-0.0224,-166.959,-34.644,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49806,41.62,1.0,0.0,-0.0004,2,3417,0.7613,0.0226,-166.856,-34.465,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49833,42.18,1.0,0.0,-0.0003,2,3473,0.7686,-0.0118,-166.698,-34.193,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49851,42.76,1.0,0.0,-0.0002,2,3522,0.7915,0.0402,-166.592,-34.008,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49872,43.26,1.0,0.0,-0.0002,2,3565,0.781,0.0094,-166.466,-33.791,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49893,43.85,1.0,0.0,-0.0002,2,3611,0.7977,-0.0285,-166.338,-33.57,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49911,44.45,1.0,0.0,-0.0002,2,3656,0.8042,0.0221,-166.228,-33.379,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49932,44.96,1.0,0.0,-0.0002,2,3699,0.8046,0.0208,-166.097,-33.153,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
49953,45.56,1.0,0.0,-0.0002,2,3751,0.8066,-0.0222,-165.964,-32.923,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
49971,46.16,1.0,0.0,-0.0001,2,3802,0.8076,0.0022,-165.849,-32.724,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
49992,46.68,1.0,0.0,-0.0001,2,3844,0.817,0.0172,-165.713,-32.49,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50013,47.38,1.0,0.0,-0.0001,2,3899,0.8197,0.0198,-165.576,-32.252,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50031,47.99,1.0,0.0,-0.0001,2,3950,0.8331,-0.0178,-165.457,-32.045,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50058,48.6,1.0,0.0,-0.0001,2,4003,0.8389,0.0252,-165.275,-31.731,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50076,49.22,1.0,0.0,-0.0001,2,4056,0.8343,-0.0255,-165.153,-31.519,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50097,49.75,1.0,0.0,-0.0001,2,4099,0.8405,-0.0276,-165.008,-31.269,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50118,50.39,1.0,0.0,-0.0001,2,4137,0.8408,0.0157,-164.861,-31.015,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50136,51.01,1.0,0.0,-0.0001,2,4196,0.8347,-0.0139,-164.734,-30.795,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50157,51.62,1.0,0.0,-0.0001,2,4257,0.8311,0.031,-164.584,-30.536,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50178,52.23,1.0,0.0,-0.0001,2,4320,0.8307,-0.0355,-164.432,-30.274,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50196,52.86,1.0,0.0,-0.0001,2,4371,0.8559,-0.0018,-164.301,-30.046,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50217,53.5,1.0,0.0,-0.0001,2,4412,0.8728,-0.0389,-164.146,-29.778,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50241,54.06,1.0,0.0,-0.0001,2,4451,0.8804,-0.0189,-163.967,-29.467,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50262,54.69,1.0,0.0,-0.0001,2,4504,0.8594,0.0262,-163.808,-29.192,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50283,55.32,1.0,0.0,-0.0001,2,4562,0.8524,-0.0082,-163.647,-28.913,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50301,55.87,1.0,0.0,-0.0001,2,4611,0.8816,-0.0194,-163.507,-28.672,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50325,56.61,1.0,0.0,-0.0001,2,4674,0.8873,-0.0239,-163.319,-28.346,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
50343,57.26,1.0,0.0,-0.0001,2,4728,0.8943,0.0264,-163.177,-28.099,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
50364,57.93,1.0,0.0,-0.0001,2,4784,0.8946,-0.02,-163.009,-27.808,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
50385,58.59,1.0,0.0,-0.0001,2,4842,0.8902,0.0322,-162.839,-27.514,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
50403,59.17,1.0,0.0,-0.0001,2,4893,0.9169,0.0331,-162.691,-27.259,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
50424,59.85,1.0,0.0,-0.0001,2,4952,0.9206,-0.0119,-162.517,-26.958,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
50445,60.53,1.0,0.0,-0.0001,2,5010,0.9243,0.011,-162.341,-26.654,79.6,79.6,79.8,79.8,0.0,26.0,26.0,26.0
50466,61.22,1.0,0.0,-0.0001,2,5073,0.9302,-0.0363,-162.164,-26.346,79.6,79.6,79.8,79.7,0.0,26.0,26.0,26.0
50487,62.02,1.0,0.0,-0.0001,2,5152,0.924,-0.0153,-161.984,-26.035,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50511,62.64,1.0,0.0,-0.0001,2,5208,0.9695,-0.0066,-161.776,-25.674,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50532,63.37,1.0,0.0,-0.0001,2,5270,1.0026,0.0358,-161.592,-25.355,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50547,64.13,1.0,0.0,-0.0001,2,5333,1.0209,-0.0156,-161.458,-25.125,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50568,64.88,1.0,0.0,-0.0001,2,5404,1.0195,0.0259,-161.27,-24.8,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50589,65.54,1.0,0.0,-0.0001,2,5466,1.047,0.0447,-161.08,-24.47,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50613,66.32,1.0,0.0,-0.0001,2,5543,1.066,-0.0089,-160.859,-24.089,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50634,67.09,1.0,0.0,-0.0001,2,5644,1.0238,0.0254,-160.664,-23.752,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50649,67.87,1.0,0.0,-0.0001,2,5748,1.0647,-0.0308,-160.523,-23.508,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50670,68.59,1.0,0.0,-0.0001,2,5798,1.1811,-0.0129,-160.324,-23.164,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50691,69.47,1.0,0.0,-0.0001,2,5844,1.1841,0.0096,-160.122,-22.815,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50712,70.32,1.0,0.0,-0.0001,2,5928,1.1145,0.0083,-159.918,-22.461,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50736,71.14,1.0,0.0,-0.0001,2,6045,1.1024,0.0174,-159.681,-22.053,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
50751,71.85,1.0,0.0,-0.0001,2,6142,1.1349,0.0075,-159.532,-21.794,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50769,72.72,1.0,0.0,-0.0001,2,6229,1.2049,-0.0223,-159.351,-21.482,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50790,73.64,1.0,0.0,-0.0001,2,6298,1.2445,0.0146,-159.137,-21.112,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50811,74.42,1.0,0.0,-0.0001,2,6366,1.2353,0.0163,-158.921,-20.739,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50832,75.3,1.0,0.0,-0.0001,2,6495,1.1123,-0.0263,-158.702,-20.36,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50850,76.03,1.0,0.0,-0.0001,2,6618,0.9344,0.0225,-158.513,-20.033,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50874,76.64,1.0,0.0,-0.0001,2,6696,1.0162,0.0033,-158.258,-19.592,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50895,77.45,1.0,0.0,-0.0001,2,6596,1.1351,0.0206,-158.033,-19.202,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50913,78.49,1.0,0.0,-0.0001,2,6706,1.267,-0.0182,-157.837,-18.864,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50934,79.31,1.0,0.0,-0.0001,2,6773,1.2581,-0.0324,-157.607,-18.466,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50955,80.23,1.0,0.0,-0.0001,2,6742,1.2124,-0.0145,-157.374,-18.062,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50973,80.66,1.0,0.0,-0.0001,2,6388,-0.0792,-0.0467,-157.172,-17.714,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
50997,80.54,1.0,0.0,-0.0001,2,6373,-0.1541,0.0087,-156.904,-17.248,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
51018,80.43,1.0,0.0,-0.0001,2,6365,-0.1995,-0.0156,-156.669,-16.842,79.5,79.5,79.7,79.6,0.0,26.0,26.0,26.0
51039,80.29,1.0,0.0,-0.0001,2,6362,-0.1981,0.0099,-156.435,-16.436,79.5,79.5,79.7,79.6,0.0,26.0,26.0,26.0
51057,80.15,1.0,0.0,-0.0001,2,6350,-0.1814,0.0072,-156.234,-16.089,79.5,79.5,79.7,79.6,0.0,26.0,26.0,26.0
51078,80.04,1.0,0.0,-0.0001,2,6343,-0.1735,-0.0173,-156.001,-15.684,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
51096,80.06,1.0,0.0,-0.0001,2,6664,0.6725,-0.0401,-155.801,-15.338,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
51120,80.36,1.0,0.0,-0.0001,2,6385,-0.135,-0.0094,-155.533,-14.874,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
51141,80.23,1.0,0.0,-0.0001,2,6370,-0.1595,-0.017,-155.3,-14.468,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
51159,80.11,1.0,0.0,-0.0001,2,6352,-0.1737,0.0168,-155.099,-14.121,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51180,79.98,1.0,0.0,-0.0001,2,6342,-0.1902,-0.0322,-154.866,-13.716,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51198,80.23,1.0,0.0,-0.0001,2,6504,0.849,-0.0377,-154.667,-13.37,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51219,80.33,1.0,0.0,-0.0001,2,6380,-0.1774,0.0145,-154.433,-12.963,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51237,80.2,1.0,0.0,-0.0001,2,6360,-0.1641,-0.0214,-154.232,-12.616,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51264,80.08,1.0,0.0,-0.0001,2,6342,-0.1843,0.0095,-153.933,-12.095,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51282,79.94,1.0,0.0,-0.0001,2,6551,-0.1839,-0.0248,-153.733,-11.748,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51303,80.35,1.0,0.0,-0.0001,2,6396,0.189,0.0163,-153.5,-11.343,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51321,80.26,1.0,0.0,-0.0001,2,6370,-0.1679,-0.004,-153.299,-10.995,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51345,80.15,1.0,0.0,-0.0001,2,6355,-0.1591,-0.0049,-153.033,-10.531,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51366,80.02,1.0,0.0,-0.0001,2,6342,-0.1894,-0.0073,-152.8,-10.126,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51387,80.15,1.0,0.0,-0.0001,2,6573,0.7923,-0.0291,-152.567,-9.722,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51405,80.35,1.0,0.0,-0.0001,2,6377,-0.1548,0.0068,-152.367,-9.373,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51426,80.24,1.0,0.0,-0.0001,2,6365,-0.1756,0.0106,-152.133,-8.967,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51444,80.11,1.0,0.0,-0.0001,2,6347,-0.1738,-0.0385,-151.934,-8.62,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51465,79.97,1.0,0.0,-0.0001,2,6470,-0.221,0.0337,-151.701,-8.215,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51483,80.35,1.0,0.0,-0.0001,2,6412,0.4292,0.034,-151.502,-7.868,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51504,80.31,1.0,0.0,-0.0001,2,6374,-0.1569,0.0441,-151.268,-7.461,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51525,80.18,1.0,0.0,-0.0001,2,6357,-0.1885,0.0206,-151.034,-7.056,79.4,79.4,79.6,79.6,0.0,26.0,26.0,26.0
51543,80.05,1.0,0.0,-0.0001,2,6343,-0.1634,0.0231,-150.834,-6.709,79.4,79.4,79.6,79.5,0.0,26.0,26.0,26.0
51564,80.0,1.0,0.0,-0.0001,2,6615,0.4584,0.0305,-150.601,-6.304,79.3,79.3,79.6,79.5,0.0,26.0,26.0,26.0
51582,80.37,1.0,0.0,-0.0001,2,6382,0.0139,0.0918,-150.401,-5.957,79.3,79.3,79.6,79.5,0.0,26.0,26.0,26.0
51609,80.26,1.0,0.0,-0.0001,2,6364,-0.1531,0.0913,-150.1,-5.435,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51627,80.13,1.0,0.0,-0.0001,2,6347,-0.1862,0.1279,-149.899,-5.088,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51651,79.98,1.0,0.0,-0.0001,2,6464,-0.1729,0.0557,-149.631,-4.627,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51672,80.25,1.0,0.0,-0.0001,2,6390,0.3301,0.0302,-149.396,-4.223,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51693,80.17,1.0,0.0,-0.0001,2,6352,-0.1926,0.0342,-149.161,-3.818,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51711,80.04,1.0,0.0,-0.0001,2,6340,-0.1726,0.0719,-148.959,-3.472,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51732,79.99,1.0,0.0,-0.0001,2,6606,0.4539,0.0815,-148.724,-3.069,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51753,80.37,1.0,0.0,-0.0001,2,6370,-0.0838,0.0709,-148.488,-2.664,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51771,80.26,1.0,0.0,-0.0001,2,6354,-0.1482,-0.0099,-148.286,-2.317,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51792,80.13,1.0,0.0,-0.0001,2,6341,-0.2019,-0.0942,-148.05,-1.913,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51816,79.99,1.0,0.0,-0.0001,2,6336,-0.1773,-0.0432,-147.782,-1.452,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51840,80.36,1.0,0.0,-0.0001,2,6406,0.4242,-0.0469,-147.513,-0.99,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
51849,80.29,1.0,0.0,-0.0001,2,6367,-0.1517,-0.1845,-147.412,-0.817,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
