LapTimeCurrent,SpeedKmh,Throttle,Brake,Steering,Gear,Rpms,GlobalAccelerationG,LateralG,CarCoordX,CarCoordZ,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,BrakeTempFL,BrakeTempFR,BrakeTempRL,BrakeTempRR
8214,21.7,1.0,0.0,-0.0002,2,2479,0.6646,-0.0264,-170.1,-40.694,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8235,22.19,1.0,0.0,-0.0,2,2480,0.6669,-0.0272,-170.029,-40.587,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8253,22.68,1.0,0.0,-0.0,2,2480,0.6742,0.0205,-169.968,-40.492,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8274,23.17,1.0,0.0,-0.0,2,2481,0.6536,-0.0153,-169.894,-40.38,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8295,23.66,1.0,0.0,-0.0,2,2482,0.6619,0.0275,-169.819,-40.266,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8316,24.08,1.0,0.0,-0.0,2,2483,0.6584,0.021,-169.743,-40.149,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8337,24.64,1.0,0.0,-0.0,2,2484,0.6532,0.0283,-169.665,-40.03,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8358,25.06,1.0,0.0,-0.0,2,2485,0.6518,0.0216,-169.585,-39.908,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8379,25.54,1.0,0.0,-0.0,2,2487,0.6506,-0.022,-169.504,-39.784,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8397,26.03,1.0,0.0,-0.0,2,2489,0.6509,0.0181,-169.433,-39.676,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8418,26.52,1.0,0.0,-0.0,2,2491,0.6541,-0.0284,-169.349,-39.547,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8439,27.01,1.0,0.0,-0.0,2,2494,0.6601,0.0154,-169.264,-39.417,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8460,27.5,1.0,0.0,-0.0,2,2497,0.6614,-0.0307,-169.177,-39.283,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8481,27.99,1.0,0.0,-0.0,2,2502,0.6731,0.0238,-169.088,-39.148,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8502,28.48,1.0,0.0,-0.0,2,2507,0.6607,-0.015,-168.998,-39.01,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8520,28.96,1.0,0.0,-0.0,2,2515,0.6568,0.0166,-168.919,-38.89,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8541,29.45,1.0,0.0,-0.0,2,2525,0.6493,-0.0113,-168.826,-38.747,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8568,29.94,1.0,0.0,-0.0,2,2539,0.6616,0.0273,-168.704,-38.561,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8589,30.42,1.0,0.0,-0.0,2,2559,0.6663,-0.0197,-168.607,-38.413,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8604,30.91,1.0,0.0,-0.0,2,2581,0.654,0.0159,-168.537,-38.306,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8631,31.38,1.0,0.0,-0.0,2,2755,0.5475,-0.0314,-168.409,-38.11,79.9,79.9,79.9,79.9,0.0,26.0,26.0,26.0
8649,31.78,1.0,0.0,-0.0,2,2832,1.0818,0.0135,-168.323,-37.978,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8670,32.2,1.0,0.0,-0.0,2,2681,0.0838,-0.0225,-168.22,-37.821,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8691,32.65,1.0,0.0,-0.0,2,3050,1.0726,0.0149,-168.117,-37.663,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8712,33.23,1.0,0.0,-0.0,2,2893,1.1081,-0.0092,-168.012,-37.502,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8733,33.67,1.0,0.0,-0.0,2,3089,1.042,-0.0058,-167.905,-37.339,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8751,34.13,1.0,0.0,-0.0,2,3029,0.7504,0.0255,-167.812,-37.197,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8772,34.66,1.0,0.0,-0.0,2,3463,1.026,-0.0287,-167.702,-37.029,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8793,35.2,1.0,0.0,-0.0,2,3377,1.1012,0.0169,-167.59,-36.858,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8814,35.68,1.0,0.0,-0.0,2,3262,0.0367,-0.0455,-167.477,-36.685,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8835,36.28,1.0,0.0,-0.0,2,3726,1.1264,0.0205,-167.362,-36.509,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8856,36.89,1.0,0.0,-0.0,2,3563,1.1638,-0.0055,-167.245,-36.33,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8877,37.39,1.0,0.0,0.0,2,3413,0.0523,0.0227,-167.126,-36.149,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8901,38.01,1.0,0.0,0.0,2,3930,1.1391,-0.0113,-166.988,-35.938,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8919,38.64,1.0,0.0,0.0,2,3724,1.1341,0.025,-166.883,-35.777,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8946,39.28,1.0,0.0,0.0,2,3827,1.1561,0.017,-166.723,-35.532,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8964,39.99,1.0,0.0,0.0,2,3707,1.1321,0.0232,-166.614,-35.366,79.8,79.8,79.9,79.9,0.0,26.0,26.0,26.0
8982,40.86,1.0,0.0,0.0,2,3531,1.1981,-0.0203,-166.503,-35.196,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9003,41.69,1.0,0.0,0.0,2,3406,0.9236,0.0125,-166.371,-34.994,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9027,42.26,1.0,0.0,0.0,2,3468,0.7619,-0.005,-166.217,-34.759,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9045,42.91,1.0,0.0,0.0,2,3536,0.7615,-0.0204,-166.101,-34.581,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9069,43.49,1.0,0.0,0.0,2,3591,0.7871,0.0129,-165.943,-34.34,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9090,44.09,1.0,0.0,0.0,2,3629,0.8223,-0.0134,-165.803,-34.126,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9114,44.7,1.0,0.0,0.0,2,3671,0.8207,0.021,-165.641,-33.878,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9132,45.3,1.0,0.0,0.0,2,3721,0.8014,-0.022,-165.517,-33.689,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9153,45.89,1.0,0.0,0.0,2,3777,0.7973,0.0129,-165.371,-33.467,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
9177,46.49,1.0,0.0,0.0,2,3832,0.804,-0.0298,-165.202,-33.208,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9195,47.1,1.0,0.0,0.0,2,3881,0.8353,0.0162,-165.074,-33.012,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
9219,47.8,1.0,0.0,0.0,2,3934,0.8411,0.0165,-164.901,-32.747,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
